YEAR,COUNTY,AGENCY NAME,Total Arrests WHITE,Total Arrests BLACK,Total Arrests INDIAN,Total Arrests ASIAN,Murder,,,,Manslaughter,,,,Rape^,,,,Robbery,,,,Aggravated Assault,,,,Aggravated Stalking,,,,Burglary,,,,Larceny/Theft - Pocket Picking,,,,Larceny/Theft - Purse Snatching,,,,Larceny/Theft - Shoplifting,,,,Larceny/Theft - From Building,,,,Larceny/Theft - From Coin Operated Device,,,,Larceny/Theft - From Motor Vehicle,,,,Larceny/Theft - Bicycles,,,,Larceny/Theft - Motor Vehicle Parts,,,,Larceny/Theft - All Other,,,,Motor Vehicle Theft,,,,Kidnap/Abduction,,,,Arson,,,,Simple Assault,,,,Simple Stalking,,,,Drugs/Narcotics,,,,Drugs/Narcotics Equipment,,,,Bribery,,,,Embezzlement,,,,Fraud - False Pretenses/Swindling,,,,Fraud - Credit Card/ATM,,,,Fraud - Impersonation,,,,Fraud - Welfare,,,,Fraud - Wire,,,,Counterfeit/Forgery,,,,Extortion/Blackmail,,,,Intimidation,,,,Prostitution,,,,Fondling,,,,Obscenity,,,,Other Part II Sex Offenses,,,,Buy/Receive/Poss. Stolen Property,,,,DUI,,,,Destruction/Damage/Vandalism,,,,Gambling,,,,Weapons Violations,,,,Liquor Law Violations,,,,Miscellaneous,,,
2019,Martin,FHP - Martin Co,81,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,Martin,FWC - Martin,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2019,Martin,Jupiter Island Public Safety Department,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135,11,0,0
2019,Martin,Martin County Sheriff's Office,"2,734",724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0
2019,Martin,Sewall's Point Police Department,39,7,0,0,2,1,0,0,2,0,0,0,18,2,0,0,9,15,0,0,67,27,0,0,3,0,0,0,47,15,0,0,0,0,0,0,0,0,0,0,68,33,0,1,2,0,0,0,0,0,0,0,18,15,0,0,1,0,0,0,0,2,0,0,58,21,0,0,28,23,0,0,1,0,0,0,0,0,0,0,336,72,0,0,0,0,0,0,430,140,0,0,94,15,0,0,0,0,0,0,0,0,0,0,33,16,0,0,3,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,66,3,0,0,9,0,0,0,2,0,0,0,19,2,0,0,2,1,0,0,322,9,0,0,28,8,0,0,0,0,0,0,5,8,0,0,88,2,0,0,951,291,0,0
2019,Martin,Stuart Police Department,456,170,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0
2019,Miami-Dade,Aventura Police Department,596,480,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,9,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,13,0,1,2,2,0,0,0,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,1,0,0,0,2,0,0,0,43,11,0,0,0,0,0,0,63,42,0,0,8,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,75,3,0,1,8,1,0,0,0,0,0,0,2,5,0,0,6,0,0,0,177,59,0,0
2019,Miami-Dade,Bal Harbour Village Police Department,43,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,14,3,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,273,189,0,3,3,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,29,46,0,0,4,14,0,0,0,0,0,0,0,0,0,0,55,16,0,0,1,0,0,0,22,25,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,12,0,0,2,8,0,0,4,4,0,0,0,1,0,0,0,0,0,0,2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,144,121,0,0
2019,Miami-Dade,Bay Harbor Islands Police Department,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,7,0,0
2019,Miami-Dade,Biscayne Park Police Department,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
2019,Miami-Dade,Coral Gables Police Department,518,145,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,14,0,0
2019,Miami-Dade,DABT - Miami-Dade,97,10,0,3,0,0,0,0,0,0,0,0,2,0,0,0,7,11,0,0,15,2,0,0,0,0,0,0,62,40,0,0,0,0,0,0,0,0,0,0,28,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,53,20,0,0,9,3,0,0,0,0,0,0,1,0,0,0,48,3,1,1,2,0,0,0,52,7,0,0,4,0,0,0,0,0,0,0,2,0,0,0,10,2,0,0,2,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,57,2,0,0,14,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,115,35,0,1
2019,Miami-Dade,DIFS - Miami-Dade,78,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,0,3,25,1,0,0
2019,Miami-Dade,DOC Inspector General - Miami-Dade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Miami-Dade,Doral Police Department,902,198,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Miami-Dade,El Portal Police Department,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,19,8,0,0,1,0,0,0,26,21,0,0,0,0,0,0,3,0,0,0,245,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,0,0,31,7,0,0,2,0,0,0,0,0,0,0,124,17,0,2,0,0,0,0,102,10,0,0,7,1,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,5,1,0,0,12,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,68,5,0,0,9,1,0,0,0,0,0,0,5,2,0,0,2,0,0,0,135,39,0,2
2019,Miami-Dade,FDLE - Miami,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Miami-Dade,FHP - Miami,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,Miami-Dade,FWC - Miami-Dade,374,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2019,Miami-Dade,Florida City Police Department,219,408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,364,50,0,0
2019,Miami-Dade,Florida International University PD,30,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,10,0,0,27,47,0,1,0,0,0,0,6,7,0,0,25,37,0,0,0,0,0,0,29,36,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,0,0,8,16,0,0,3,15,0,0,0,1,0,0,0,0,0,0,29,71,0,0,0,0,0,0,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,3,14,0,0,0,0,0,0,59,64,0,0
2019,Miami-Dade,Golden Beach Police Department,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,7,0,0
2019,Miami-Dade,Hialeah Gardens Police Department,346,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0
2019,Miami-Dade,Hialeah Police Department,"5,996","1,159",2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,5,0,0,0,0,0,0,7,0,0,0,5,7,0,0,0,0,0,0,123,22,0,0,4,0,0,0,0,0,0,0,11,2,0,0,1,0,0,0,1,0,0,0,7,1,0,0,8,3,0,0,0,0,0,0,1,0,0,0,48,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,17,1,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,7,0,0
2019,Miami-Dade,Homestead Police Department,"2,180","1,414",5,6,4,2,0,0,1,0,0,0,9,2,0,0,54,36,0,0,115,17,0,1,0,2,0,0,67,18,0,0,0,0,0,0,1,0,0,0,431,133,0,3,11,3,0,0,3,0,0,0,55,14,0,0,1,0,0,0,23,0,0,0,37,7,0,0,44,6,0,0,0,1,0,0,0,0,0,0,305,25,0,0,2,1,0,0,459,86,0,2,29,4,0,0,0,0,0,0,6,4,0,1,42,12,0,0,10,0,0,0,11,6,0,0,0,1,0,0,1,0,0,0,15,4,0,0,0,0,0,0,3,1,0,0,1,0,0,0,7,0,0,0,4,4,0,0,5,4,0,0,4,6,0,0,44,0,0,0,39,8,0,0,0,0,0,0,17,7,0,0,490,39,1,0,"3,646",706,1,20
2019,Miami-Dade,Indian Creek Village Public Safety Dept.,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,43,35,0,0,75,64,0,1,4,11,0,0,64,46,0,0,0,0,0,0,0,0,0,0,125,102,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,41,77,0,0,13,12,0,0,1,0,0,0,0,0,0,0,177,118,0,1,1,0,0,0,105,78,0,0,14,7,0,0,0,0,0,0,0,0,0,0,5,6,0,0,2,1,0,0,15,21,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,6,5,0,0,7,7,0,0,0,1,0,0,0,0,0,0,10,3,0,0,0,6,0,0,190,17,1,0,11,16,0,0,0,0,0,0,13,25,0,0,69,10,0,0,"1,174",742,4,3
2019,Miami-Dade,Key Biscayne Police Department,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Miami-Dade,Medley Police Department,129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Miami-Dade,Miami Beach Police Department,"2,509","2,074",11,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0
2019,Miami-Dade,Miami Gardens Police Department,637,"2,567",6,7,2,1,0,0,2,0,0,0,11,3,0,1,49,72,0,0,172,91,0,2,0,0,0,0,46,27,0,0,0,2,0,0,1,0,0,0,158,91,0,1,27,25,1,2,1,1,0,0,27,17,0,0,17,12,0,0,2,2,0,0,40,20,0,0,23,20,0,0,0,0,0,0,3,0,0,0,327,196,0,4,0,0,0,0,378,638,2,1,24,10,0,0,1,0,0,0,12,14,0,0,29,28,0,0,14,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,28,22,0,0,13,33,0,2,8,8,0,0,29,13,0,0,8,5,0,0,4,11,0,0,124,25,0,2,30,21,0,0,0,19,0,0,9,19,0,0,348,135,6,1,538,473,2,4
2019,Miami-Dade,Miami Lakes Police Department,52,28,0,0,2,16,0,0,0,1,0,0,3,9,0,0,2,56,0,0,28,117,1,0,0,4,0,0,6,54,0,0,0,0,0,0,2,14,0,0,18,47,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,6,3,0,0,30,147,0,1,4,30,0,0,0,1,0,0,1,1,0,0,111,381,0,1,0,2,0,0,14,129,0,0,5,39,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,13,1,1,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,2,14,0,1,4,2,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,5,0,0,29,55,0,0,7,36,0,1,1,3,0,0,8,52,0,0,1,9,0,0,340,"1,265",4,2
2019,Miami-Dade,Miami Police Department,"10,913","7,397",23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,0,0
2019,Miami-Dade,Miami Shores Police Department,63,165,0,1,4,10,0,0,1,1,0,0,21,15,0,0,134,147,0,0,380,364,0,4,0,0,0,0,125,96,0,0,10,4,0,0,6,16,0,0,389,212,1,1,15,7,0,0,0,0,0,0,64,66,0,0,1,0,0,0,0,2,0,0,437,282,1,1,77,63,0,0,4,0,0,0,0,2,0,0,"1,318",917,4,7,0,0,0,0,"1,049","1,206",1,3,104,112,1,0,0,1,0,0,1,2,0,0,61,41,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,112,27,0,0,23,7,0,0,3,0,0,0,18,6,1,0,10,11,0,0,166,18,0,0,119,81,0,0,6,2,0,1,38,86,0,0,3,1,0,0,"6,195","3,571",14,22
2019,Miami-Dade,Miami Springs Police Department,202,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,14,0,1,2,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,0,3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,36,0,0
